archive,seed,fold,token,vehicle,attacker
GridSybil_0709,0,train,fc2eea4f71c4184e,21687,0
GridSybil_0709,0,train,8c197b3e78f14194,22119,0
GridSybil_0709,0,train,39866f7f5f5a89f4,24429,0
GridSybil_0709,0,train,9a6e21b30c9a10cf,21501,0
GridSybil_0709,0,train,1865a1d6c8aecf8b,21663,0
GridSybil_0709,0,train,99e2a3ffff98f909,22923,0
GridSybil_0709,0,train,e52ef934475aaa88,13209,0
GridSybil_0709,0,train,66f46800155ab656,10677,0
GridSybil_0709,0,train,0d387f0bbac78961,11883,0
GridSybil_0709,0,train,37b2ebbc989c20aa,11649,0
GridSybil_0709,0,train,ec310430a02900d6,11217,0
GridSybil_0709,0,train,36905ca773ed5b81,11319,0
GridSybil_0709,0,train,7a7026c23a41bbe8,12849,0
GridSybil_0709,0,train,106673a3c70df493,11937,0
GridSybil_0709,0,train,1587c1923449f9a6,13083,0
GridSybil_0709,0,train,770e61c4b5e3499f,23277,0
GridSybil_0709,0,train,c0978672a9a0e539,24159,0
GridSybil_0709,0,train,dd44efb89d0609b2,24243,0
GridSybil_0709,0,train,bd07933eed66b5b4,22311,1
GridSybil_0709,0,train,9eaaea2a71e0f8e2,24285,0
GridSybil_0709,0,train,dd9bdbf7a5f98623,22389,0
GridSybil_0709,0,train,96f1991febb1e664,11301,0
GridSybil_0709,0,train,7c3e24c82b2f02df,24387,0
GridSybil_0709,0,train,f9494814de9d20c1,21765,0
GridSybil_0709,0,train,671901863bb57c7a,10707,0
GridSybil_0709,0,train,4ab8f3b84d4430f9,11403,0
GridSybil_0709,0,train,3d0da0cafba4281e,22179,0
GridSybil_0709,0,train,e041f9f42bc2e9ef,21609,0
GridSybil_0709,0,train,e2d6abf27bb8b5fb,22785,0
GridSybil_0709,0,train,43133b8596a6312c,21969,0
GridSybil_0709,0,train,5734f6829b0d3ff5,24333,1
GridSybil_0709,0,train,bfc3a926ab522d4f,24207,0
GridSybil_0709,0,train,7481c03bc51bb6e1,21897,0
GridSybil_0709,0,train,0a2ec4d5b2482654,21999,0
GridSybil_0709,0,train,8c7f6e8bf1cf382e,22461,0
GridSybil_0709,0,train,1c78e6e136d03e5d,12657,0
GridSybil_0709,0,train,023e10536b58613d,12807,0
GridSybil_0709,0,train,cbcb3645c09cd415,23661,0
GridSybil_0709,0,train,d7eb4876d2a1a590,12489,0
GridSybil_0709,0,train,6a792bbd4c020e82,12705,0
GridSybil_0709,0,train,08562719ec11c89b,23445,0
GridSybil_0709,0,train,933f49d775f81d0e,23001,0
GridSybil_0709,0,train,f62e778360910845,23085,0
GridSybil_0709,0,train,f8595c32e6bf2645,24201,0
GridSybil_0709,0,train,f599195f26a53783,24039,0
GridSybil_0709,0,test,0001a4e494895e2c,11889,0
GridSybil_0709,0,test,589a8bd4dbe87457,10587,0
GridSybil_0709,0,test,c81ff55b90c308f0,10767,0
GridSybil_0709,0,test,6b409441c84c6018,11577,0
GridSybil_0709,0,test,02be9feb9012da20,11061,0
GridSybil_0709,0,test,23c5c8acf8cd593e,12567,0
GridSybil_0709,0,test,1a8cb719245ace04,10515,0
GridSybil_0709,0,test,d7bfd7c01fffaad8,10737,0
GridSybil_0709,0,test,5ff2f781116211fc,21429,0
GridSybil_0709,0,test,fa2ee72fe85a2986,10689,0
GridSybil_0709,0,test,1f9c75a91c526b09,22317,0
GridSybil_0709,0,test,d2f95b62aaf0530e,22059,0
GridSybil_0709,0,test,8cf43b884fa89594,23367,0
GridSybil_0709,0,test,9f4b97b7eec81145,10485,0
GridSybil_0709,0,test,5ad8a6afd8a1a13c,22497,0
GridSybil_0709,0,test,beccdf204f47aea1,23067,0
GridSybil_0709,0,test,f40a48724eba7fc0,22587,0
GridSybil_0709,0,test,f6daa0422a652f84,10347,0
GridSybil_0709,0,test,b49fc47f2f886604,12177,0
GridSybil_0709,0,test,3a258cbc6623df10,10539,0
GridSybil_0709,0,test,5ee3bcbb01af64e3,21639,0
GridSybil_0709,0,test,1c6e4b367475883e,12903,0
GridSybil_0709,0,test,4c62423af6a76951,12837,0
GridSybil_0709,0,test,28c621c55ceb6bd1,21579,0
GridSybil_0709,0,test,ad66e40ee25df6bd,10437,0
GridSybil_0709,0,test,5df6fd83cbd5be98,12447,0
GridSybil_0709,0,test,25987816404bfeea,13239,0
GridSybil_0709,0,test,8d0b77d0b4b5aa47,11013,1
GridSybil_0709,0,test,d4385e30b9aef7e7,12333,1
GridSybil_0709,0,test,9f1c5b091fd62587,13119,0
GridSybil_0709,0,test,6fd7e662aa8be282,22809,0
GridSybil_0709,0,test,58cf64697270240b,23619,0
GridSybil_0709,0,test,eb5926eb5fb6efe9,21417,0
GridSybil_0709,0,test,d559104394f2e42f,12417,0
GridSybil_0709,0,test,69cb2b5fb903ffc1,23289,0
GridSybil_0709,0,test,0b922c5efe7f4b11,21729,0
GridSybil_0709,0,test,0a28efcbe19a4f60,12021,0
GridSybil_0709,0,test,191971bcd178a950,11799,0
GridSybil_0709,0,test,15ea3f2acb628a58,10989,0
GridSybil_0709,0,test,cddf93ed0d5df5c0,24309,0
GridSybil_0709,0,test,d9c3de44de06565e,10923,0
GridSybil_0709,0,test,410cb9881b242e4c,23385,0
GridSybil_0709,0,test,63917132cf92de29,22437,0
GridSybil_0709,0,test,43f3eb6a8457e107,23925,0
GridSybil_0709,0,test,edaca75b05eddadf,22767,0
GridSybil_0709,0,test,1dcbe9826eb10047,12459,0
GridSybil_0709,0,test,bdf2f334566c57e1,23301,0
GridSybil_0709,0,test,ba412b49a5b5a8d8,22905,0
GridSybil_0709,0,test,3a41898caf4c490c,24543,0
GridSybil_0709,0,test,dc74c6e394417a24,23859,0
GridSybil_0709,0,test,3ceb0faa845c9fb3,23727,0
GridSybil_0709,0,test,38259e98ac712d1b,22659,0
GridSybil_0709,0,test,ecbd288fcf5febc7,23499,0
GridSybil_0709,0,test,ae4b26cb236b1f19,21477,0
GridSybil_0709,0,test,a83688ca79ea33ad,11349,0
GridSybil_0709,0,test,e70e6620caabd3f7,22605,0
GridSybil_0709,0,test,c4e1d53825229d8f,22365,0
GridSybil_0709,0,test,a3d23406dea11e4b,22599,0
GridSybil_0709,0,test,13b9a3a5b30381bc,22383,0
GridSybil_0709,0,test,773b2518565ae2a4,13167,0
GridSybil_0709,0,test,e00eb0c26849ed94,24063,0
GridSybil_0709,0,test,9d4717ee57477dd0,23655,1
GridSybil_0709,0,test,97ac3c67f5ca6224,21921,0
GridSybil_0709,0,test,fb7202650b533db0,12549,0
GridSybil_0709,0,test,0f6dc20704e16feb,10665,0
GridSybil_0709,0,test,5d83b4767bf22331,22845,0
GridSybil_0709,0,test,ac094649890a4b65,12339,0
GridSybil_0709,0,test,73240c139b6d9cca,10785,0
GridSybil_0709,0,test,98b69593803ba4e1,22803,0
GridSybil_0709,0,test,af2207ab0856ffab,21705,0
GridSybil_0709,0,test,3cd9aa61bd700994,11427,0
GridSybil_0709,0,test,2519cc74db361f0f,13023,0
GridSybil_0709,0,test,cf961d926ed445b7,13047,0
GridSybil_0709,0,test,3e7ee76e1dcc8d05,24081,0
GridSybil_0709,0,test,842f8d0cc6ea17fd,23061,0
GridSybil_0709,0,test,3481cbfa2b284e10,23187,0
GridSybil_0709,0,test,029accc22a607bb6,21465,0
GridSybil_0709,0,test,dab9327dcca9766f,24489,0
GridSybil_0709,0,test,3715e2dae5b0255e,12609,0
GridSybil_0709,0,test,c3141cf7aae64a5d,23703,0
GridSybil_0709,0,test,883c753e5684dd7c,22239,0
GridSybil_0709,0,test,2a5cacfe49f81d92,13017,0
GridSybil_0709,0,test,5f41a671c58e4a06,12057,0
GridSybil_0709,0,test,47402a7e06e57e11,22641,0
GridSybil_0709,0,test,7d1d268a90610e67,10515,0
GridSybil_0709,0,test,b73bdf67be40c93f,23433,1
GridSybil_0709,0,test,182fda0c6cefd835,12639,0
GridSybil_0709,0,test,6ccdcc21e0be543d,10515,0
GridSybil_0709,0,test,76dd79f0d657f4bc,21843,0
GridSybil_0709,0,test,dd3e25ab4755da77,12165,0
GridSybil_0709,0,test,730a8e4495686c57,22725,0
GridSybil_0709,0,test,a347b9a1d501e691,12603,0
GridSybil_0709,0,test,cb58fe94cf2cf4e6,12363,0
GridSybil_0709,0,test,f4061c769791aaaf,22137,0
GridSybil_0709,0,test,70692f878c4c253f,24021,0
GridSybil_0709,0,test,7845a118b47cc144,22617,0
GridSybil_0709,0,test,128edc9fd5a6e4e1,12987,0
GridSybil_0709,0,test,d2734bc6b20241b0,22203,0
GridSybil_0709,0,test,fa7a0731b356f1fb,11667,0
GridSybil_0709,0,test,fb3d55e8dd4aff3a,10809,0
GridSybil_0709,0,test,729a36253bf29852,12969,0
GridSybil_0709,0,test,99a29165a9356478,22083,0
GridSybil_0709,0,test,0b6b6704d4ee2e3f,22521,0
GridSybil_0709,0,test,265405be23188552,22545,0
GridSybil_0709,0,test,5998362491b0fa94,23421,0
GridSybil_0709,0,test,176bdec2e844fa84,10455,0
GridSybil_0709,0,test,0744db6bad5d3c38,21303,0
GridSybil_0709,0,test,03b7bbf50a207a7a,12597,0
GridSybil_0709,0,test,9dcab5dbcc928bbe,24069,0
GridSybil_0709,0,test,df438fe3c3f96101,11841,0
GridSybil_0709,0,test,364aee8b8ba1a6f0,24579,0
GridSybil_0709,0,test,52306d6b5d17aad7,24507,0
GridSybil_0709,0,test,f2e738f34a77be49,24105,0
GridSybil_0709,0,test,2fe4715152877262,23427,0
GridSybil_0709,0,test,61c8a36b74ae6258,10515,0
GridSybil_0709,0,test,1f5459aaf91944ec,23745,0
GridSybil_0709,0,test,537b0991378b26e3,12087,0
GridSybil_0709,0,test,840bd7189465fffe,23037,0
GridSybil_0709,0,test,eacda4fe1dd5f4de,22887,0
GridSybil_0709,0,test,a58b2fd8c55347d7,22281,0
GridSybil_0709,0,test,38451f1abd54f878,11679,0
GridSybil_0709,0,test,ef46cd6e7fc6f5c8,13179,0
GridSybil_0709,0,test,f8aa111c81019def,12741,0
GridSybil_0709,0,test,7cea81a99f362868,11307,0
GridSybil_0709,0,test,0110a24067aa5432,22077,0
GridSybil_0709,0,test,aa7395507cf098bf,10509,0
GridSybil_0709,0,test,4e38915a1984670b,11727,0
GridSybil_0709,0,test,b5946de39725409e,23217,0
GridSybil_0709,0,test,05e23c5d2663361d,22107,0
GridSybil_0709,0,test,3c674be6dc14fc7c,21549,0
GridSybil_0709,0,test,82faafadacf70c03,11757,0
GridSybil_0709,0,test,7406aa37a4f36b82,22269,0
GridSybil_0709,0,test,8a3166759627aab7,22479,0
GridSybil_0709,0,test,766a3886cdb8f649,11817,0
GridSybil_0709,0,test,9e3260c9d07ea3de,12387,0
GridSybil_0709,0,test,f64b635fc2d024b6,22947,0
GridSybil_0709,0,test,512556ca508fac76,13101,0
GridSybil_0709,0,test,42a7cd387c027930,12939,0
GridSybil_0709,0,test,f8c565a2cf7f48de,12879,0
GridSybil_0709,0,test,cadd5e9f5e4d0848,24003,0
GridSybil_0709,0,test,141d36a78583b79c,11277,0
GridSybil_0709,0,test,c4faa4caec17bae2,12699,0
GridSybil_0709,0,test,0e503ced9b5fee9c,22839,0
GridSybil_0709,0,test,fec45da755c6dade,21597,0
GridSybil_0709,0,test,99a8f8aab3d232b4,11997,0
GridSybil_0709,0,test,4c1dcdf524affaa5,23883,0
GridSybil_0709,0,test,6ac587f35b5a7cde,21507,0
GridSybil_0709,0,test,0a24c39fc04ab63c,24585,0
GridSybil_0709,0,test,fd38a86cf9451808,21543,0
GridSybil_0709,0,test,8ce8b357d4f56bd6,12303,0
GridSybil_0709,0,test,1049e749772d86dd,11943,0
GridSybil_0709,0,test,e95a5ca6eec894c2,24237,0
GridSybil_0709,0,test,eef23eef07a4def6,24627,0
GridSybil_0709,0,test,da65057762438fb2,22647,0
GridSybil_0709,0,test,e0f76fc508d96a32,21441,0
GridSybil_0709,0,test,d277074785aec3e0,23721,0
GridSybil_0709,0,test,7797e54b3c001bb5,10617,0
GridSybil_0709,0,test,e5e29f432a4587c4,23463,0
GridSybil_0709,0,test,ab55d9276c45a058,12525,0
GridSybil_0709,0,test,40f71a22ba3925da,23505,0
GridSybil_0709,0,test,33aaffcc0eea5ab4,22509,0
GridSybil_0709,0,test,6450330ed2e3416d,22689,0
GridSybil_0709,0,test,565b441cc8f6da31,10887,0
GridSybil_0709,0,test,6da42b581af51d2e,23145,0
GridSybil_0709,0,test,270c0811b60919bc,11205,0
GridSybil_0709,0,test,775d3da09e525912,12141,0
GridSybil_0709,0,test,d34b2cfcd05e2daf,12825,0
GridSybil_0709,0,test,d69db4105217184a,23229,0
GridSybil_0709,0,test,a9d02e90f691609e,22125,0
GridSybil_0709,0,test,cc9b8d531a08e3e3,10755,1
GridSybil_0709,0,test,450dc00622183481,10467,0
GridSybil_0709,0,test,83c3246f76fffe33,10647,0
GridSybil_0709,0,test,fd3767430be27626,11559,0
GridSybil_0709,0,test,ac6cb381a63a5afb,10761,0
GridSybil_0709,0,test,dc6d90765e2b4bb0,21567,0
GridSybil_0709,0,test,ef9b7faac9e3c067,21459,0
GridSybil_0709,0,test,43275696b92bccbf,12501,0
GridSybil_0709,0,test,4be4e9dca75e9a08,24321,0
GridSybil_0709,0,test,eda1089b63de8d6f,22485,0
GridSybil_0709,0,test,4fdc1e4982da8b51,22569,0
GridSybil_0709,0,test,f9fae27df0819f6e,12399,0
GridSybil_0709,0,test,3929ec59b7831b2f,13029,0
GridSybil_0709,0,test,ce86c2c79ca2c8b3,12069,0
GridSybil_0709,0,test,cfab90f9861ae88d,23265,0
GridSybil_0709,0,test,f250f90d61e69370,12429,0
GridSybil_0709,0,test,9d89198eefa55a97,12369,0
GridSybil_0709,0,test,ad2019b8e6e66418,22503,0
GridSybil_0709,0,test,0166a28896203838,10869,0
GridSybil_0709,0,test,b5355bd1789c0dc8,24087,0
GridSybil_0709,0,test,b038aeed8e114e79,21759,0
GridSybil_0709,0,test,33ba5509dbc0ba61,12231,1
GridSybil_0709,0,test,e610fe0dc2d96278,21861,0
GridSybil_0709,0,test,a69bdec705326188,11001,0
GridSybil_0709,0,test,2efa5eb9b7f1f722,10515,0
GridSybil_0709,0,test,d72bb386b0bfdfc7,11169,0
GridSybil_0709,0,test,288e1236df50655e,22827,0
GridSybil_0709,0,test,52d4ca5e0477632d,11541,0
GridSybil_0709,0,test,da3cd82cd2936b69,12285,0
GridSybil_0709,0,test,8d667998b5d03168,22473,1
GridSybil_0709,0,test,b9305520e07a0cb0,23817,0
GridSybil_0709,0,test,a5bd19dfa3637c8c,11223,0
GridSybil_0709,0,test,32dd17638df0e0e9,12465,0
GridSybil_0709,0,test,dcfd4e0dda2d9713,22425,0
GridSybil_0709,0,test,938b6280eefd7d26,21909,0
GridSybil_0709,0,test,d6a3a9f7d4e6803f,22881,0
GridSybil_0709,0,test,70a3428dea605512,10455,0
GridSybil_0709,0,test,3aa63fc58bd28e8a,11385,0
GridSybil_0709,0,test,401b1d06a1a20137,10515,0
GridSybil_0709,0,test,282cf427b9dbccc7,21879,0
GridSybil_0709,0,test,413eda3ae0592599,10983,0
GridSybil_0709,0,test,59f051e28689a914,23259,0
GridSybil_0709,0,test,848c321571ea7fc2,11685,0
GridSybil_0709,0,test,74ef3db12c0e746a,12999,0
GridSybil_0709,0,test,0bff8eea762d7942,24525,0
GridSybil_0709,0,test,c263559ba86c5c1e,10641,0
GridSybil_0709,0,test,dfaaceb3a56852ec,23985,0
GridSybil_0709,0,test,2d8a17e8e66b5c48,22185,0
GridSybil_0709,0,test,7f5a3448afab9d32,23841,0
GridSybil_0709,0,test,447141945f1c4c83,11721,0
GridSybil_0709,0,test,c05549218ee2b2f1,12477,0
GridSybil_0709,0,test,393a88a82eb9bc4a,23103,0
GridSybil_0709,0,test,16975edd06aee1c0,23127,0
GridSybil_0709,0,test,3e4544e8e3abd35e,23319,0
GridSybil_0709,0,test,fefb81926266fa4c,12129,0
GridSybil_0709,1,train,2c921beadb3a8c72,10431,0
GridSybil_0709,1,train,3aa63fc58bd28e8a,11385,0
GridSybil_0709,1,train,39f53f028fe6a47d,10569,0
GridSybil_0709,1,train,842f8d0cc6ea17fd,23061,0
GridSybil_0709,1,train,179af4a8e890e39a,12381,0
GridSybil_0709,1,train,e1ad2eaea48604d0,11625,0
GridSybil_0709,1,train,8038b8a7e17fb3e3,11985,0
GridSybil_0709,1,train,9eaaea2a71e0f8e2,24285,0
GridSybil_0709,1,train,38259e98ac712d1b,22659,0
GridSybil_0709,1,train,0444ac6522f01b86,24225,0
GridSybil_0709,1,train,e3c32308846ef11e,23223,0
GridSybil_0709,1,train,3188010f90f0abd7,11637,0
GridSybil_0709,1,train,4ab8f3b84d4430f9,11403,0
GridSybil_0709,1,train,5192b7fe71158660,13065,0
GridSybil_0709,1,train,f9fae27df0819f6e,12399,0
GridSybil_0709,1,train,c3141cf7aae64a5d,23703,0
GridSybil_0709,1,train,aeeb5fea78cdfbd9,24129,0
GridSybil_0709,1,train,bb179342858e4bbb,23769,0
GridSybil_0709,1,train,88dd3363f956004a,22287,0
GridSybil_0709,1,train,8af60cce9ff802f4,12681,0
GridSybil_0709,1,train,3cd9aa61bd700994,11427,0
GridSybil_0709,1,train,ef8e00b576ce222f,23625,0
GridSybil_0709,1,train,57cfe9167758d5e0,22701,0
GridSybil_0709,1,train,a0823cf99f409084,10395,0
GridSybil_0709,1,train,b2a866a417d71ec3,24417,0
GridSybil_0709,1,train,5c7f89fe1fed1e2a,11781,0
GridSybil_0709,1,train,8772cac000eb9b49,11265,0
GridSybil_0709,1,train,3e4544e8e3abd35e,23319,0
GridSybil_0709,1,train,23da6a17903b8065,21849,0
GridSybil_0709,1,train,ef46cd6e7fc6f5c8,13179,0
GridSybil_0709,1,train,d98b7cddb7e224ca,11901,0
GridSybil_0709,1,train,fc9468238aa4379b,12321,0
GridSybil_0709,1,train,af6a2f1cc87867b9,10563,0
GridSybil_0709,1,train,25987816404bfeea,13239,0
GridSybil_0709,1,train,ef68c3ebd5ae1526,12045,0
GridSybil_0709,1,train,8309e00f57640c7b,12027,0
GridSybil_0709,1,train,c40591fe1d5a5561,12543,0
GridSybil_0709,1,train,60c211f90d1020f9,13257,0
GridSybil_0709,1,train,2d8a17e8e66b5c48,22185,0
GridSybil_0709,1,train,66f46800155ab656,10677,0
GridSybil_0709,1,train,dace756b425ce294,11163,0
GridSybil_0709,1,train,f4061c769791aaaf,22137,0
GridSybil_0709,1,train,bbbcf33d0e07a8d8,12147,0
GridSybil_0709,1,train,99e2a3ffff98f909,22923,0
GridSybil_0709,1,train,27781924688026ed,23163,0
GridSybil_0709,1,train,0f6dc20704e16feb,10665,0
GridSybil_0709,1,train,529cab8d8ce86099,23025,0
GridSybil_0709,1,train,1dcbe9826eb10047,12459,0
GridSybil_0709,1,train,59f051e28689a914,23259,0
GridSybil_0709,1,train,1f7e4ddc925dfcac,22161,0
GridSybil_0709,1,train,71cda1854759c08b,10719,0
GridSybil_0709,1,train,e918d9ab4ac17207,12621,0
GridSybil_0709,1,train,dd3e25ab4755da77,12165,0
GridSybil_0709,1,train,8446873ce83d73cf,10839,0
GridSybil_0709,1,train,ac094649890a4b65,12339,0
GridSybil_0709,1,train,43f3eb6a8457e107,23925,0
GridSybil_0709,1,train,09ffb4c236197c13,10395,0
GridSybil_0709,1,train,b02637a521121d21,10941,0
GridSybil_0709,1,train,507d4e6b1cf7f10c,24165,0
GridSybil_0709,1,train,d0cb7fe11641049d,11847,0
GridSybil_0709,1,train,8efebd02702731ab,23607,0
GridSybil_0709,1,train,cd2feb371240742f,22677,0
GridSybil_0709,1,train,f64b635fc2d024b6,22947,0
GridSybil_0709,1,train,35e9f408f650fd20,21189,0
GridSybil_0709,1,train,d34b2cfcd05e2daf,12825,0
GridSybil_0709,1,train,fefb81926266fa4c,12129,0
GridSybil_0709,1,train,f00be15e464034bf,22665,0
GridSybil_0709,1,train,490ecf8d937cc051,22983,0
GridSybil_0709,1,train,0fc90d605fc2dd7d,21837,0
GridSybil_0709,1,train,b05c6f2bb5796379,23007,0
GridSybil_0709,1,train,feedb4e201a74b3c,22005,0
GridSybil_0709,1,train,d2734bc6b20241b0,22203,0
GridSybil_0709,1,train,288e1236df50655e,22827,0
GridSybil_0709,1,train,0db52bee10c340ac,11829,0
GridSybil_0709,1,train,7050a980a2349219,22449,0
GridSybil_0709,1,train,a45e10c064f57ab4,24219,0
GridSybil_0709,1,train,e3611853e91928a5,10959,0
GridSybil_0709,1,train,1938a927407ca6fb,11769,0
GridSybil_0709,1,train,445282daefcc8eee,23571,1
GridSybil_0709,1,train,7505de777c9c1f4f,21741,0
GridSybil_0709,1,train,0f59930c993bf8b9,11499,0
GridSybil_0709,1,train,92139e2e0272404e,22257,0
GridSybil_0709,1,train,9f60709cf7d67846,11643,0
GridSybil_0709,1,train,3f02aec4c6b8d92e,10629,0
GridSybil_0709,1,train,60b2fa5e94c014a5,24231,1
GridSybil_0709,1,train,fb2b8bf36c0b9c38,22347,0
GridSybil_0709,1,train,95d76ee9a3c09678,23679,0
GridSybil_0709,1,train,59cb7ec56eed4e65,11517,0
GridSybil_0709,1,train,35c70756e4a7e61e,22167,0
GridSybil_0709,1,train,8aa9b3cd46392195,24123,0
GridSybil_0709,1,train,34e6fdaee1c1fc7f,23043,0
GridSybil_0709,1,train,bc3338e26ffd24c6,11529,0
GridSybil_0709,1,train,27b4a317719bce44,23133,1
GridSybil_0709,1,train,ed162f2e2979a0ee,24327,0
GridSybil_0709,1,train,0b6b6704d4ee2e3f,22521,0
GridSybil_0709,1,train,016730a55d5da840,22941,0
GridSybil_0709,1,train,82faafadacf70c03,11757,0
GridSybil_0709,1,train,4c76e9a492d4e053,23565,0
GridSybil_0709,1,train,65a4a2bbc4eae079,22737,0
GridSybil_0709,1,train,22e32ed9139c480f,22017,0
GridSybil_0709,1,train,f0b84ea013c0216f,12015,1
GridSybil_0709,1,train,55abf551f80c7b60,11379,0
GridSybil_0709,1,train,671901863bb57c7a,10707,0
GridSybil_0709,1,train,7a7ab0afd86a3322,22761,0
GridSybil_0709,1,train,1e9dab5225d1d375,10431,0
GridSybil_0709,1,train,3df683d9304deca8,11697,0
GridSybil_0709,1,train,edaca75b05eddadf,22767,0
GridSybil_0709,1,train,b1bca6957a04b496,10449,0
GridSybil_0709,1,train,37e9735a19d8aa1a,24261,0
GridSybil_0709,1,train,4452c0f05dd8d47a,12195,1
GridSybil_0709,1,train,6c52a7b8751f42c2,21747,0
GridSybil_0709,1,train,7edb55b91addcbd7,22197,0
GridSybil_0709,1,train,57f25d6fc7d42455,23637,0
GridSybil_0709,1,train,fa7a0731b356f1fb,11667,0
GridSybil_0709,1,train,ce86c2c79ca2c8b3,12069,0
GridSybil_0709,1,train,aa3b75f888707031,23643,0
GridSybil_0709,1,train,568314a17e5c789f,12909,0
GridSybil_0709,1,train,b996ff998a817b00,21537,0
GridSybil_0709,1,train,c559f1272ac122d4,10581,0
GridSybil_0709,1,train,e84c21209fc4a744,11109,0
GridSybil_0709,1,train,6ed0b1c8478a3139,22047,0
GridSybil_0709,1,train,cf98284499e98c39,12729,0
GridSybil_0709,1,train,cddf93ed0d5df5c0,24309,0
GridSybil_0709,1,train,7d1d268a90610e67,10515,0
GridSybil_0709,1,train,d72bb386b0bfdfc7,11169,0
GridSybil_0709,1,train,840bd7189465fffe,23037,0
GridSybil_0709,1,train,8c52ac5028bc4199,12669,0
GridSybil_0709,1,train,d277074785aec3e0,23721,0
GridSybil_0709,1,train,90a1e6439dffc802,22149,0
GridSybil_0709,1,train,78477f1996c9a488,23379,0
GridSybil_0709,1,train,da65057762438fb2,22647,0
GridSybil_0709,1,train,63917132cf92de29,22437,0
GridSybil_0709,1,train,73056407366c90b5,23667,0
GridSybil_0709,1,train,cdf6e9159fc1f5b5,12957,0
GridSybil_0709,1,train,141d36a78583b79c,11277,0
GridSybil_0709,1,train,d67a3b45f0263b40,24345,0
GridSybil_0709,1,train,dc6d90765e2b4bb0,21567,0
GridSybil_0709,1,train,ecaf965f7e77c51d,22341,0
GridSybil_0709,1,train,6a792bbd4c020e82,12705,0
GridSybil_0709,1,train,3a258cbc6623df10,10539,0
GridSybil_0709,1,train,9a6e21b30c9a10cf,21501,0
GridSybil_0709,1,train,92d91262e59d7847,22623,0
GridSybil_0709,1,train,7d8e23b9950b342b,12039,0
GridSybil_0709,1,train,7406aa37a4f36b82,22269,0
GridSybil_0709,1,train,d4b5e0bf0c6d9afc,13203,0
GridSybil_0709,1,train,69ae637cddc0343c,23937,0
GridSybil_0709,1,train,5ee2521d97974368,23685,0
GridSybil_0709,1,train,dcfd4e0dda2d9713,22425,0
GridSybil_0709,1,train,e5e29f432a4587c4,23463,0
GridSybil_0709,1,train,4e38915a1984670b,11727,0
GridSybil_0709,1,train,03f061b1d15f5b06,23139,0
GridSybil_0709,1,train,526f33fda1d64850,22629,0
GridSybil_0709,1,train,1afe517741519277,21681,0
GridSybil_0709,1,train,2680e1816de8429c,23547,0
GridSybil_0709,1,train,9dcab5dbcc928bbe,24069,0
GridSybil_0709,1,train,56723860d92b1fb8,12897,0
GridSybil_0709,1,train,47402a7e06e57e11,22641,0
GridSybil_0709,1,train,b5946de39725409e,23217,0
GridSybil_0709,1,train,ecbd288fcf5febc7,23499,0
GridSybil_0709,1,train,ebbed9202a47fcf6,12945,0
GridSybil_0709,1,train,a951f3faa2c240a9,23361,0
GridSybil_0709,1,train,537b0991378b26e3,12087,0
GridSybil_0709,1,train,a7bbc43439464214,12345,0
GridSybil_0709,1,train,dab9327dcca9766f,24489,0
GridSybil_0709,1,train,ea2ee4c21927135b,22245,0
GridSybil_0709,1,train,c4faa4caec17bae2,12699,0
GridSybil_0709,1,train,08570b5abe391e20,11421,0
GridSybil_0709,1,train,fc74a4e38a7b3dd1,12519,0
GridSybil_0709,1,train,4c1dcdf524affaa5,23883,0
GridSybil_0709,1,train,cadd5e9f5e4d0848,24003,0
GridSybil_0709,1,train,cf66e3e802271271,12843,0
GridSybil_0709,1,train,a9d02e90f691609e,22125,0
GridSybil_0709,1,train,730a8e4495686c57,22725,0
GridSybil_0709,1,train,d7c1ffe75eaefead,11241,0
GridSybil_0709,1,train,c263559ba86c5c1e,10641,0
GridSybil_0709,1,train,d7bfd7c01fffaad8,10737,0
GridSybil_0709,1,train,6ba2e315fafda8f3,10779,0
GridSybil_0709,1,train,1c6e4b367475883e,12903,0
GridSybil_0709,1,train,a14dcef151020356,12327,0
GridSybil_0709,1,train,55b684a59d7b264b,23889,0
GridSybil_0709,1,train,e00eb0c26849ed94,24063,0
GridSybil_0709,1,train,a88abd1d2ccd41f2,13197,0
GridSybil_0709,1,train,512556ca508fac76,13101,0
GridSybil_0709,1,train,513658115d2280a9,11145,0
GridSybil_0709,1,train,770e61c4b5e3499f,23277,0
GridSybil_0709,1,train,93f2e87110c3d539,11787,0
GridSybil_0709,1,train,145985e63190c12c,23337,0
GridSybil_0709,1,train,9efefc432785f0dd,11007,0
GridSybil_0709,1,train,9383be04711037ae,21927,0
GridSybil_0709,1,train,e610fe0dc2d96278,21861,0
GridSybil_0709,1,train,2c7bd0e3721f34e1,12423,0
GridSybil_0709,1,train,c12a26c568886974,10881,0
GridSybil_0709,1,train,7081edc88fd2b2e5,22539,0
GridSybil_0709,1,train,a81f8844a96250ee,10599,0
GridSybil_0709,1,train,f86a4d2a78a86d6f,11607,0
GridSybil_0709,1,train,946e2079bc3f8bda,10431,0
GridSybil_0709,1,train,70d2fa43f1466d30,11979,0
GridSybil_0709,1,train,cf961d926ed445b7,13047,0
GridSybil_0709,1,train,6f241839096f7b5b,13137,0
GridSybil_0709,1,train,b454199b983b4b9e,12723,0
GridSybil_0709,1,train,eba0c07f9abeca1a,12009,0
